,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
107,2025-06-10,207.73106273861035,199.22378206363658,219.71358387132594,207.73106273861035,207.73106273861035,1.8841798783457875,1.8841798783457875,1.8841798783457875,1.8841798783457875,1.8841798783457875,1.8841798783457875,0.0,0.0,0.0,209.61524261695612
108,2025-06-11,208.1839261257905,201.17083169264828,221.02456626134722,208.1839261257905,208.1839261257905,2.1493678872380153,2.1493678872380153,2.1493678872380153,2.1493678872380153,2.1493678872380153,2.1493678872380153,0.0,0.0,0.0,210.3332940130285
109,2025-06-12,208.6367895129706,200.3205566406072,219.06384765787735,208.6367895129706,208.6367895129706,1.8616162411999275,1.8616162411999275,1.8616162411999275,1.8616162411999275,1.8616162411999275,1.8616162411999275,0.0,0.0,0.0,210.49840575417053
110,2025-06-13,209.0896529001507,200.44309465865186,220.28205859305385,209.0896529001507,209.0896529001507,1.3461356381679936,1.3461356381679936,1.3461356381679936,1.3461356381679936,1.3461356381679936,1.3461356381679936,0.0,0.0,0.0,210.4357885383187
111,2025-06-16,210.44824306169104,201.87729899762084,221.67413664801228,210.44824306169104,210.44824306169104,1.7945508837133053,1.7945508837133053,1.7945508837133053,1.7945508837133053,1.7945508837133053,1.7945508837133053,0.0,0.0,0.0,212.24279394540434
112,2025-06-17,210.90093470811792,202.9274327230616,222.3511240218944,210.90093470811792,210.90093470811792,1.8841798783462678,1.8841798783462678,1.8841798783462678,1.8841798783462678,1.8841798783462678,1.8841798783462678,0.0,0.0,0.0,212.78511458646418
113,2025-06-18,211.35362635454482,203.65542435858436,223.12596381949717,211.35362635454482,211.35362635454482,2.149367887238542,2.149367887238542,2.149367887238542,2.149367887238542,2.149367887238542,2.149367887238542,0.0,0.0,0.0,213.50299424178337
114,2025-06-20,212.25900964739856,204.00292947627017,223.90397621280516,212.25900964739856,212.25900964739856,1.3461356381871254,1.3461356381871254,1.3461356381871254,1.3461356381871254,1.3461356381871254,1.3461356381871254,0.0,0.0,0.0,213.60514528558568
115,2025-06-23,213.61708458667917,205.34641251579797,224.51818733030555,213.61708458667917,213.61708458667917,1.7945508837135282,1.7945508837135282,1.7945508837135282,1.7945508837135282,1.7945508837135282,1.7945508837135282,0.0,0.0,0.0,215.4116354703927
116,2025-06-24,214.06977623310604,206.13479531219537,225.8510664134747,214.06977623310604,214.06977623310604,1.8841798783449106,1.8841798783449106,1.8841798783449106,1.8841798783449106,1.8841798783449106,1.8841798783449106,0.0,0.0,0.0,215.95395611145096
117,2025-06-25,214.52246787953294,206.8144215097829,226.97426509142133,214.52246787953294,214.52246787953294,2.149367887237651,2.149367887237651,2.149367887237651,2.149367887237651,2.149367887237651,2.149367887237651,0.0,0.0,0.0,216.67183576677058
118,2025-06-26,214.9751595259598,207.4606731844417,226.63491354168167,214.9751595259598,214.9751595259598,1.86161624119853,1.86161624119853,1.86161624119853,1.86161624119853,1.86161624119853,1.86161624119853,0.0,0.0,0.0,216.83677576715834
119,2025-06-27,215.42785117238668,207.02125191203106,226.0829277109467,215.42785117238668,215.42785117238668,1.3461356381777045,1.3461356381777045,1.3461356381777045,1.3461356381777045,1.3461356381777045,1.3461356381777045,0.0,0.0,0.0,216.7739868105644
120,2025-06-30,216.62590985886513,208.53077583702924,228.4295771678604,216.62590985886513,216.62590985886513,1.7945508837177682,1.7945508837177682,1.7945508837177682,1.7945508837177682,1.7945508837177682,1.7945508837177682,0.0,0.0,0.0,218.4204607425829
121,2025-07-01,217.02526275435793,209.21398064440825,228.64037824730448,217.02526275435793,217.02526275435793,1.8841798783505592,1.8841798783505592,1.8841798783505592,1.8841798783505592,1.8841798783505592,1.8841798783505592,0.0,0.0,0.0,218.90944263270848
122,2025-07-02,217.42461564985072,209.3779954674164,229.36214955745336,217.42461564985072,217.42461564985072,2.149367887238178,2.149367887238178,2.149367887238178,2.149367887238178,2.149367887238178,2.149367887238178,0.0,0.0,0.0,219.5739835370889
123,2025-07-03,217.82396854534355,209.95003837695228,229.72384620448278,217.82396854534355,217.82396854534355,1.8616162412031538,1.8616162412031538,1.8616162412031538,1.8616162412031538,1.8616162412031538,1.8616162412031538,0.0,0.0,0.0,219.6855847865467
124,2025-07-07,219.4213801273148,211.868501198935,231.17751158282803,219.4213801273148,219.4213801273148,1.794550883722008,1.794550883722008,1.794550883722008,1.794550883722008,1.794550883722008,1.794550883722008,0.0,0.0,0.0,221.2159310110368
125,2025-07-08,219.8207330228076,211.74110811048553,231.93199256297243,219.8207330228076,219.8207330228076,1.8841798783473662,1.8841798783473662,1.8841798783473662,1.8841798783473662,1.8841798783473662,1.8841798783473662,0.0,0.0,0.0,221.70491290115496
126,2025-07-09,220.2200859183004,213.09376044708551,232.09027853847806,220.2200859183004,220.2200859183004,2.149367887238704,2.149367887238704,2.149367887238704,2.149367887238704,2.149367887238704,2.149367887238704,0.0,0.0,0.0,222.3694538055391
127,2025-07-10,220.6194388137932,213.40066519674323,231.84378301565226,220.6194388137932,220.6194388137932,1.861616241201552,1.861616241201552,1.861616241201552,1.861616241201552,1.861616241201552,1.861616241201552,0.0,0.0,0.0,222.48105505499475
128,2025-07-11,220.8479742530223,212.4124115837087,231.71155658244697,220.8479742530223,220.8479742530223,1.3461356381735643,1.3461356381735643,1.3461356381735643,1.3461356381735643,1.3461356381735643,1.3461356381735643,0.0,0.0,0.0,222.19410989119586
129,2025-07-14,221.5335805707095,213.14701491881542,232.93872673932822,221.5335805707095,221.5335805707095,1.7945508837262485,1.7945508837262485,1.7945508837262485,1.7945508837262485,1.7945508837262485,1.7945508837262485,0.0,0.0,0.0,223.32813145443575
130,2025-07-15,221.76211600993858,213.3438490367123,233.23708954951798,221.76211600993858,221.76211600993858,1.884179878347846,1.884179878347846,1.884179878347846,1.884179878347846,1.884179878347846,1.884179878347846,0.0,0.0,0.0,223.64629588828643
