,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
113,2025-06-18,310.42858899501186,280.1197033605148,352.6519413779789,310.42858899501186,310.42858899501186,5.0160718517003495,5.0160718517003495,5.0160718517003495,5.0160718517003495,5.0160718517003495,5.0160718517003495,0.0,0.0,0.0,315.4446608467122
114,2025-06-20,311.73057336298615,279.54989394356016,350.829196636897,311.73057336298615,311.73057336298615,2.569584358437828,2.569584358437828,2.569584358437828,2.569584358437828,2.569584358437828,2.569584358437828,0.0,0.0,0.0,314.300157721424
115,2025-06-23,313.68354991494743,279.97753323789897,351.1771224413985,313.68354991494743,313.68354991494743,3.050542081597039,3.050542081597039,3.050542081597039,3.050542081597039,3.050542081597039,3.050542081597039,0.0,0.0,0.0,316.73409199654446
116,2025-06-24,314.33454209893455,280.4814642531849,351.3213062857501,314.33454209893455,314.33454209893455,2.337510479609275,2.337510479609275,2.337510479609275,2.337510479609275,2.337510479609275,2.337510479609275,0.0,0.0,0.0,316.6720525785438
117,2025-06-25,314.9855342829216,283.499203753353,353.8019526366499,314.9855342829216,314.9855342829216,5.016071851699964,5.016071851699964,5.016071851699964,5.016071851699964,5.016071851699964,5.016071851699964,0.0,0.0,0.0,320.00160613462157
118,2025-06-26,315.6365264669088,283.0995133333746,352.9545984290762,315.6365264669088,315.6365264669088,1.3505874261381534,1.3505874261381534,1.3505874261381534,1.3505874261381534,1.3505874261381534,1.3505874261381534,0.0,0.0,0.0,316.9871138930469
119,2025-06-27,316.28751865089583,284.8868075009947,352.688272249722,316.28751865089583,316.28751865089583,2.5695843584163938,2.5695843584163938,2.5695843584163938,2.5695843584163938,2.5695843584163938,2.5695843584163938,0.0,0.0,0.0,318.85710300931225
120,2025-06-30,318.24049519415524,284.15228994400354,355.3242570576075,318.24049519415524,318.24049519415524,3.0505420816055606,3.0505420816055606,3.0505420816055606,3.0505420816055606,3.0505420816055606,3.0505420816055606,0.0,0.0,0.0,321.2910372757608
121,2025-07-01,318.8914873752417,283.29122669069557,352.3970554929359,318.8914873752417,318.8914873752417,2.337510479619202,2.337510479619202,2.337510479619202,2.337510479619202,2.337510479619202,2.337510479619202,0.0,0.0,0.0,321.2289978548609
122,2025-07-02,319.5424795563282,289.47293940758516,360.07987208300653,319.5424795563282,319.5424795563282,5.016071851699362,5.016071851699362,5.016071851699362,5.016071851699362,5.016071851699362,5.016071851699362,0.0,0.0,0.0,324.55855140802754
123,2025-07-03,320.19347173741465,287.45125505702674,355.7164079578228,320.19347173741465,320.19347173741465,1.3505874261480422,1.3505874261480422,1.3505874261480422,1.3505874261480422,1.3505874261480422,1.3505874261480422,0.0,0.0,0.0,321.5440591635627
124,2025-07-07,322.7974404617605,288.5606816041545,358.48886702255015,322.7974404617605,322.7974404617605,3.050542081614082,3.050542081614082,3.050542081614082,3.050542081614082,3.050542081614082,3.050542081614082,0.0,0.0,0.0,325.8479825433746
125,2025-07-08,323.44843264284697,289.19484202766506,360.0556101551567,323.44843264284697,323.44843264284697,2.3375104796089077,2.3375104796089077,2.3375104796089077,2.3375104796089077,2.3375104796089077,2.3375104796089077,0.0,0.0,0.0,325.7859431224559
126,2025-07-09,324.0994248239335,295.37619870258493,363.3879504311716,324.0994248239335,324.0994248239335,5.016071851698759,5.016071851698759,5.016071851698759,5.016071851698759,5.016071851698759,5.016071851698759,0.0,0.0,0.0,329.11549667563224
127,2025-07-10,324.7504170050201,289.76182035178164,359.70293288456725,324.7504170050201,324.7504170050201,1.3505874261430006,1.3505874261430006,1.3505874261430006,1.3505874261430006,1.3505874261430006,1.3505874261430006,0.0,0.0,0.0,326.1010044311631
128,2025-07-11,325.40140975082267,291.66631521789617,364.5499232366761,325.40140975082267,325.40140975082267,2.5695843584142053,2.5695843584142053,2.5695843584142053,2.5695843584142053,2.5695843584142053,2.5695843584142053,0.0,0.0,0.0,327.97099410923687
129,2025-07-14,327.3543879882304,296.54160670471816,365.5334007904248,327.3543879882304,327.3543879882304,3.050542081622604,3.050542081622604,3.050542081622604,3.050542081622604,3.050542081622604,3.050542081622604,0.0,0.0,0.0,330.40493006985304
130,2025-07-15,328.005380734033,293.6484075643986,363.84267182019767,328.005380734033,328.005380734033,2.3375104796139348,2.3375104796139348,2.3375104796139348,2.3375104796139348,2.3375104796139348,2.3375104796139348,0.0,0.0,0.0,330.3428912136469
131,2025-07-16,328.65637347983557,298.99403799396845,369.06397430501585,328.65637347983557,328.65637347983557,5.016071851698266,5.016071851698266,5.016071851698266,5.016071851698266,5.016071851698266,5.016071851698266,0.0,0.0,0.0,333.6724453315338
132,2025-07-17,329.3073662256382,294.11280559895687,369.6295777637996,329.3073662256382,329.3073662256382,1.3505874261414363,1.3505874261414363,1.3505874261414363,1.3505874261414363,1.3505874261414363,1.3505874261414363,0.0,0.0,0.0,330.6579536517796
133,2025-07-18,329.95835897144076,294.945860337174,366.0969308520256,329.95835897144076,329.95835897144076,2.569584358406332,2.569584358406332,2.569584358406332,2.569584358406332,2.569584358406332,2.569584358406332,0.0,0.0,0.0,332.5279433298471
134,2025-07-21,331.9113372088485,302.92944542072877,369.8142393204239,331.9113372088485,331.9113372088485,3.0505420816174293,3.0505420816174293,3.0505420816174293,3.0505420816174293,3.0505420816174293,3.0505420816174293,0.0,0.0,0.0,334.96187929046596
135,2025-07-22,332.5623299546512,299.5743360117154,367.56400740844475,332.5623299546512,332.5623299546512,2.337510479611302,2.337510479611302,2.337510479611302,2.337510479611302,2.337510479611302,2.337510479611302,0.0,0.0,0.0,334.8998404342625
136,2025-07-23,333.2452593399462,304.7697427271817,375.2247213580844,333.2452593399462,333.2452593399462,5.016071851700519,5.016071851700519,5.016071851700519,5.016071851700519,5.016071851700519,5.016071851700519,0.0,0.0,0.0,338.2613311916467
137,2025-07-24,333.9281887252411,300.0083120090313,370.32097963444653,333.9281887252411,333.9281887252411,1.350587426136394,1.350587426136394,1.350587426136394,1.350587426136394,1.350587426136394,1.350587426136394,0.0,0.0,0.0,335.2787761513775
138,2025-07-25,334.6111181105361,300.86240246778254,373.29017873008166,334.6111181105361,334.6111181105361,2.5695843583984574,2.5695843583984574,2.5695843583984574,2.5695843583984574,2.5695843583984574,2.5695843583984574,0.0,0.0,0.0,337.18070246893456
139,2025-07-28,336.659906266421,306.42528569127273,377.77506085803424,336.659906266421,336.659906266421,3.0505420815961903,3.0505420815961903,3.0505420815961903,3.0505420815961903,3.0505420815961903,3.0505420815961903,0.0,0.0,0.0,339.71044834801717
140,2025-07-29,337.342835651716,304.6912545234167,377.02339589028117,337.342835651716,337.342835651716,2.3375104796086683,2.3375104796086683,2.3375104796086683,2.3375104796086683,2.3375104796086683,2.3375104796086683,0.0,0.0,0.0,339.68034613132465
141,2025-07-30,338.02576503701096,310.0040629532706,379.0941916203237,338.02576503701096,338.02576503701096,5.016071851700243,5.016071851700243,5.016071851700243,5.016071851700243,5.016071851700243,5.016071851700243,0.0,0.0,0.0,343.0418368887112
142,2025-07-31,338.70869442230594,307.63344688236765,376.52554680671227,338.70869442230594,338.70869442230594,1.3505874261462827,1.3505874261462827,1.3505874261462827,1.3505874261462827,1.3505874261462827,1.3505874261462827,0.0,0.0,0.0,340.0592818484522
143,2025-08-01,339.391623807601,306.21524417035505,376.74187683609415,339.391623807601,339.391623807601,2.5695843584041436,2.5695843584041436,2.5695843584041436,2.5695843584041436,2.5695843584041436,2.5695843584041436,0.0,0.0,0.0,341.9612081660051
144,2025-08-04,341.945585900997,313.6102938820691,377.74464370230254,341.945585900997,341.945585900997,3.050542081591016,3.050542081591016,3.050542081591016,3.050542081591016,3.050542081591016,3.050542081591016,0.0,0.0,0.0,344.996127982588
145,2025-08-05,342.7969065987957,311.98268859556265,380.9771981168549,342.7969065987957,342.7969065987957,2.337510479606035,2.337510479606035,2.337510479606035,2.337510479606035,2.337510479606035,2.337510479606035,0.0,0.0,0.0,345.1344170784017
146,2025-08-06,343.6482272965943,314.9548273450643,382.89383777214465,343.6482272965943,343.6482272965943,5.016071851699639,5.016071851699639,5.016071851699639,5.016071851699639,5.016071851699639,5.016071851699639,0.0,0.0,0.0,348.66429914829394
147,2025-08-07,344.499547994393,310.28799590181734,380.44895514330034,344.499547994393,344.499547994393,1.3505874261412412,1.3505874261412412,1.3505874261412412,1.3505874261412412,1.3505874261412412,1.3505874261412412,0.0,0.0,0.0,345.8501354205343
148,2025-08-08,345.3508686921917,311.0559108059971,382.80476054269724,345.3508686921917,345.3508686921917,2.5695843584226346,2.5695843584226346,2.5695843584226346,2.5695843584226346,2.5695843584226346,2.5695843584226346,0.0,0.0,0.0,347.9204530506143
149,2025-08-11,347.90483078558765,317.6325988264886,385.0156196270986,347.90483078558765,347.90483078558765,3.050542081613233,3.050542081613233,3.050542081613233,3.050542081613233,3.050542081613233,3.050542081613233,0.0,0.0,0.0,350.9553728672009
150,2025-08-12,348.75615148338636,318.7014827249593,385.19180750195903,348.75615148338636,348.75615148338636,2.3375104796110615,2.3375104796110615,2.3375104796110615,2.3375104796110615,2.3375104796110615,2.3375104796110615,0.0,0.0,0.0,351.09366196299743
151,2025-08-13,349.60747218118496,318.7409226743049,392.03924438303983,349.60747218118496,349.60747218118496,5.0160718517020015,5.0160718517020015,5.0160718517020015,5.0160718517020015,5.0160718517020015,5.0160718517020015,0.0,0.0,0.0,354.62354403288697
152,2025-08-14,350.6185525865508,316.38986750930235,386.6307872360282,350.6185525865508,350.6185525865508,1.3505874261361996,1.3505874261361996,1.3505874261361996,1.3505874261361996,1.3505874261361996,1.3505874261361996,0.0,0.0,0.0,351.969140012687
153,2025-08-15,351.62963299191654,319.76392191044886,389.20359079402056,351.62963299191654,351.62963299191654,2.569584358428321,2.569584358428321,2.569584358428321,2.569584358428321,2.569584358428321,2.569584358428321,0.0,0.0,0.0,354.19921735034484
154,2025-08-18,354.6628742080139,326.31294178947434,393.6855634548004,354.6628742080139,354.6628742080139,3.0505420816080586,3.0505420816080586,3.0505420816080586,3.0505420816080586,3.0505420816080586,3.0505420816080586,0.0,0.0,0.0,357.71341628962193
155,2025-08-19,355.6739546133797,321.772879253345,391.71822934161634,355.6739546133797,355.6739546133797,2.3375104796133273,2.3375104796133273,2.3375104796133273,2.3375104796133273,2.3375104796133273,2.3375104796133273,0.0,0.0,0.0,358.01146509299303
156,2025-08-20,356.6850350187454,327.38679718360083,397.12569162030155,356.6850350187454,356.6850350187454,5.0160718517013985,5.0160718517013985,5.0160718517013985,5.0160718517013985,5.0160718517013985,5.0160718517013985,0.0,0.0,0.0,361.7011068704468
157,2025-08-21,357.6961154241112,324.3673443659622,396.7977128644695,357.6961154241112,357.6961154241112,1.3505874261460884,1.3505874261460884,1.3505874261460884,1.3505874261460884,1.3505874261460884,1.3505874261460884,0.0,0.0,0.0,359.0467028502573
158,2025-08-22,358.707195829477,326.0700806944788,396.67515461818255,358.707195829477,358.707195829477,2.5695843584068867,2.5695843584068867,2.5695843584068867,2.5695843584068867,2.5695843584068867,2.5695843584068867,0.0,0.0,0.0,361.27678018788384
159,2025-08-25,361.7404370455744,328.1673055420174,398.7044143512982,361.7404370455744,361.7404370455744,3.050542081602885,3.050542081602885,3.050542081602885,3.050542081602885,3.050542081602885,3.050542081602885,0.0,0.0,0.0,364.7909791271773
160,2025-08-26,362.7610336923599,330.7108069906021,402.22784277253106,362.7610336923599,362.7610336923599,2.3375104796106947,2.3375104796106947,2.3375104796106947,2.3375104796106947,2.3375104796106947,2.3375104796106947,0.0,0.0,0.0,365.09854417197056
161,2025-08-27,363.78163033914547,333.3292630478164,403.47915145665536,363.78163033914547,363.78163033914547,5.0160718517009055,5.0160718517009055,5.0160718517009055,5.0160718517009055,5.0160718517009055,5.0160718517009055,0.0,0.0,0.0,368.7977021908464
162,2025-08-28,364.80222698593093,331.25252514178527,400.614437135024,364.80222698593093,364.80222698593093,1.350587426141047,1.350587426141047,1.350587426141047,1.350587426141047,1.350587426141047,1.350587426141047,0.0,0.0,0.0,366.15281441207196
163,2025-08-29,365.82282363271645,334.4804460301788,403.28042085297204,365.82282363271645,365.82282363271645,2.569584358412573,2.569584358412573,2.569584358412573,2.569584358412573,2.569584358412573,2.569584358412573,0.0,0.0,0.0,368.392407991129
164,2025-09-02,369.90521021985853,335.7146537425052,404.99842676900914,369.90521021985853,369.90521021985853,2.3375104796004003,2.3375104796004003,2.3375104796004003,2.3375104796004003,2.3375104796004003,2.3375104796004003,0.0,0.0,0.0,372.2427206994589
165,2025-09-03,370.92580686664405,339.38881828732235,410.4454381243671,370.92580686664405,370.92580686664405,5.016071851700411,5.016071851700411,5.016071851700411,5.016071851700411,5.016071851700411,5.016071851700411,0.0,0.0,0.0,375.94187871834447
166,2025-09-04,371.9464035134296,337.6955092602172,410.79912903857195,371.9464035134296,371.9464035134296,1.3505874261394817,1.3505874261394817,1.3505874261394817,1.3505874261394817,1.3505874261394817,1.3505874261394817,0.0,0.0,0.0,373.29699093956907
167,2025-09-05,372.967000160215,341.0650781414666,411.7912255118714,372.967000160215,372.967000160215,2.569584358418259,2.569584358418259,2.569584358418259,2.569584358418259,2.569584358418259,2.569584358418259,0.0,0.0,0.0,375.5365845186332
168,2025-09-08,376.02879013966776,344.41454116046197,413.68076270407585,376.02879013966776,376.02879013966776,3.050542081619928,3.050542081619928,3.050542081619928,3.050542081619928,3.050542081619928,3.050542081619928,0.0,0.0,0.0,379.0793322212877
169,2025-09-09,377.0493867994853,345.92344189545037,415.7054070421733,377.0493867994853,377.0493867994853,2.3375104796103257,2.3375104796103257,2.3375104796103257,2.3375104796103257,2.3375104796103257,2.3375104796103257,0.0,0.0,0.0,379.38689727909565
170,2025-09-10,378.06998345930293,347.199422419277,418.79313023699393,378.06998345930293,378.06998345930293,5.016071851699918,5.016071851699918,5.016071851699918,5.016071851699918,5.016071851699918,5.016071851699918,0.0,0.0,0.0,383.08605531100284
171,2025-09-11,379.0905801191205,343.90962974888964,418.6822996263237,379.0905801191205,379.0905801191205,1.3505874261344402,1.3505874261344402,1.3505874261344402,1.3505874261344402,1.3505874261344402,1.3505874261344402,0.0,0.0,0.0,380.4411675452549
172,2025-09-12,380.1111767789381,349.10372328402997,417.3697765948356,380.1111767789381,380.1111767789381,2.5695843584231897,2.5695843584231897,2.5695843584231897,2.5695843584231897,2.5695843584231897,2.5695843584231897,0.0,0.0,0.0,382.6807611373613
173,2025-09-15,383.1729667583909,350.4174848055337,419.63332441329084,383.1729667583909,383.1729667583909,3.0505420815986883,3.0505420815986883,3.0505420815986883,3.0505420815986883,3.0505420815986883,3.0505420815986883,0.0,0.0,0.0,386.22350883998956
174,2025-09-16,384.1935634182085,349.98554964804595,420.2254781899155,384.1935634182085,384.1935634182085,2.337510479607693,2.337510479607693,2.337510479607693,2.337510479607693,2.337510479607693,2.337510479607693,0.0,0.0,0.0,386.5310738978162
175,2025-09-17,385.21416007802605,352.6626242656772,426.6861309291064,385.21416007802605,385.21416007802605,5.016071851699317,5.016071851699317,5.016071851699317,5.016071851699317,5.016071851699317,5.016071851699317,0.0,0.0,0.0,390.2302319297254
176,2025-09-18,386.23475672522864,351.62010196509334,424.0967936612394,386.23475672522864,386.23475672522864,1.3505874261368638,1.3505874261368638,1.3505874261368638,1.3505874261368638,1.3505874261368638,1.3505874261368638,0.0,0.0,0.0,387.5853441513655
177,2025-09-19,387.2553533724312,353.56059869813043,425.1919399111794,387.2553533724312,387.2553533724312,2.5695843584288753,2.5695843584288753,2.5695843584288753,2.5695843584288753,2.5695843584288753,2.5695843584288753,0.0,0.0,0.0,389.8249377308601
178,2025-09-22,390.317143314039,359.99472575921254,429.7075339712807,390.317143314039,390.317143314039,3.050542081593514,3.050542081593514,3.050542081593514,3.050542081593514,3.050542081593514,3.050542081593514,0.0,0.0,0.0,393.3676853956325
179,2025-09-23,391.3377399612416,362.5929797669333,427.55314007258454,391.3377399612416,391.3377399612416,2.3375104796127206,2.3375104796127206,2.3375104796127206,2.3375104796127206,2.3375104796127206,2.3375104796127206,0.0,0.0,0.0,393.6752504408543
180,2025-09-24,392.3583366084442,363.88913310848454,433.37052790952544,392.3583366084442,392.3583366084442,5.016071851698929,5.016071851698929,5.016071851698929,5.016071851698929,5.016071851698929,5.016071851698929,0.0,0.0,0.0,397.3744084601431
181,2025-09-25,393.37893325564676,361.72135719492945,428.0721162044566,393.37893325564676,393.37893325564676,1.3505874261392874,1.3505874261392874,1.3505874261392874,1.3505874261392874,1.3505874261392874,1.3505874261392874,0.0,0.0,0.0,394.729520681786
182,2025-09-26,394.39952990284934,362.8282800690153,430.3705279920058,394.39952990284934,394.39952990284934,2.569584358407442,2.569584358407442,2.569584358407442,2.569584358407442,2.569584358407442,2.569584358407442,0.0,0.0,0.0,396.9691142612568
183,2025-09-29,397.46131984445725,365.1666551262392,434.75045265657553,397.46131984445725,397.46131984445725,3.050542081615731,3.050542081615731,3.050542081615731,3.050542081615731,3.050542081615731,3.050542081615731,0.0,0.0,0.0,400.511861926073
184,2025-09-30,398.4278478891163,364.7921250850242,436.1427603339221,398.4278478891163,398.4278478891163,2.3375104796177477,2.3375104796177477,2.3375104796177477,2.3375104796177477,2.3375104796177477,2.3375104796177477,0.0,0.0,0.0,400.76535836873404
185,2025-10-01,399.39437593377534,372.16840170970033,439.47110931770175,399.39437593377534,399.39437593377534,5.016071851701184,5.016071851701184,5.016071851701184,5.016071851701184,5.016071851701184,5.016071851701184,0.0,0.0,0.0,404.41044778547655
186,2025-10-02,400.3609039784344,366.6964656174243,437.198649149096,400.3609039784344,400.3609039784344,1.3505874261417112,1.3505874261417112,1.3505874261417112,1.3505874261417112,1.3505874261417112,1.3505874261417112,0.0,0.0,0.0,401.7114914045761
187,2025-10-03,401.3274320230935,366.8197390915645,437.884399042662,401.3274320230935,401.3274320230935,2.5695843584131284,2.5695843584131284,2.5695843584131284,2.5695843584131284,2.5695843584131284,2.5695843584131284,0.0,0.0,0.0,403.8970163815066
188,2025-10-06,404.2270161570706,373.1945524514513,441.23677064575617,404.2270161570706,404.2270161570706,3.0505420815944913,3.0505420815944913,3.0505420815944913,3.0505420815944913,3.0505420815944913,3.0505420815944913,0.0,0.0,0.0,407.27755823866505
189,2025-10-07,405.19354420172965,372.501463908266,444.33014418359704,405.19354420172965,405.19354420172965,2.337510479607453,2.337510479607453,2.337510479607453,2.337510479607453,2.337510479607453,2.337510479607453,0.0,0.0,0.0,407.5310546813371
190,2025-10-08,406.1600722463887,377.533405519104,448.5436444934431,406.1600722463887,406.1600722463887,5.01607185170069,5.01607185170069,5.01607185170069,5.01607185170069,5.01607185170069,5.01607185170069,0.0,0.0,0.0,411.1761440980894
191,2025-10-09,407.1266002910477,372.87401547609335,444.33317599520706,407.1266002910477,407.1266002910477,1.3505874261401458,1.3505874261401458,1.3505874261401458,1.3505874261401458,1.3505874261401458,1.3505874261401458,0.0,0.0,0.0,408.4771877171878
192,2025-10-10,407.95134256776714,375.88645668117346,444.01349159126124,407.95134256776714,407.95134256776714,2.569584358405254,2.569584358405254,2.569584358405254,2.569584358405254,2.569584358405254,2.569584358405254,0.0,0.0,0.0,410.5209269261724
193,2025-10-13,410.42556939792547,377.20034494157375,448.8825934301787,410.42556939792547,410.42556939792547,3.0505420816030124,3.0505420816030124,3.0505420816030124,3.0505420816030124,3.0505420816030124,3.0505420816030124,0.0,0.0,0.0,413.47611147952847
194,2025-10-14,411.25031167464493,378.0081331361214,450.1845948487107,411.25031167464493,411.25031167464493,2.3375104796124813,2.3375104796124813,2.3375104796124813,2.3375104796124813,2.3375104796124813,2.3375104796124813,0.0,0.0,0.0,413.5878221542574
195,2025-10-15,412.0750539513644,382.1839618542327,452.0587089823775,412.0750539513644,412.0750539513644,5.0160718517000875,5.0160718517000875,5.0160718517000875,5.0160718517000875,5.0160718517000875,5.0160718517000875,0.0,0.0,0.0,417.0911258030645
196,2025-10-16,412.89979622808386,378.2125493870425,449.97626975369974,412.89979622808386,412.89979622808386,1.3505874261425699,1.3505874261425699,1.3505874261425699,1.3505874261425699,1.3505874261425699,1.3505874261425699,0.0,0.0,0.0,414.2503836542264
197,2025-10-17,413.72453850480326,382.8971887161858,452.368936471185,413.72453850480326,413.72453850480326,2.5695843584237443,2.5695843584237443,2.5695843584237443,2.5695843584237443,2.5695843584237443,2.5695843584237443,0.0,0.0,0.0,416.294122863227
198,2025-10-20,416.19876533496165,383.5418573367349,451.04288467229765,416.19876533496165,416.19876533496165,3.050542081597839,3.050542081597839,3.050542081597839,3.050542081597839,3.050542081597839,3.050542081597839,0.0,0.0,0.0,419.2493074165595
199,2025-10-21,417.02350761168117,387.7989430479909,453.4166088152635,417.02350761168117,417.02350761168117,2.337510479609847,2.337510479609847,2.337510479609847,2.337510479609847,2.337510479609847,2.337510479609847,0.0,0.0,0.0,419.36101809129104
200,2025-10-22,417.7913779354167,386.4970287267139,457.3821927341283,417.7913779354167,417.7913779354167,5.016071851699484,5.016071851699484,5.016071851699484,5.016071851699484,5.016071851699484,5.016071851699484,0.0,0.0,0.0,422.8074497871162
201,2025-10-23,418.55924825915224,383.88263848562207,456.32427779541223,418.55924825915224,418.55924825915224,1.350587426137528,1.350587426137528,1.350587426137528,1.350587426137528,1.350587426137528,1.350587426137528,0.0,0.0,0.0,419.90983568528975
202,2025-10-24,419.3271185828878,388.2639878521419,456.4092104602229,419.3271185828878,419.3271185828878,2.569584358415871,2.569584358415871,2.569584358415871,2.569584358415871,2.569584358415871,2.569584358415871,0.0,0.0,0.0,421.89670294130366
203,2025-10-27,421.63072955409444,386.7826163907125,461.0229483032653,421.63072955409444,421.63072955409444,3.05054208160636,3.05054208160636,3.05054208160636,3.05054208160636,3.05054208160636,3.05054208160636,0.0,0.0,0.0,424.6812716357008
204,2025-10-28,422.39859987782995,389.3107052160792,462.68737798158236,422.39859987782995,422.39859987782995,2.3375104796121122,2.3375104796121122,2.3375104796121122,2.3375104796121122,2.3375104796121122,2.3375104796121122,0.0,0.0,0.0,424.73611035744204
205,2025-10-29,423.1664702015655,393.78607797352333,462.3456503520937,423.1664702015655,423.1664702015655,5.016071851699099,5.016071851699099,5.016071851699099,5.016071851699099,5.016071851699099,5.016071851699099,0.0,0.0,0.0,428.1825420532646
206,2025-10-30,423.9343405253011,391.2255336786785,462.34297393811715,423.9343405253011,423.9343405253011,1.3505874261474171,1.3505874261474171,1.3505874261474171,1.3505874261474171,1.3505874261474171,1.3505874261474171,0.0,0.0,0.0,425.2849279514485
207,2025-10-31,424.70221084903665,393.7019161025907,461.46253564412797,424.70221084903665,424.70221084903665,2.569584358421557,2.569584358421557,2.569584358421557,2.569584358421557,2.569584358421557,2.569584358421557,0.0,0.0,0.0,427.2717952074582
208,2025-11-03,427.00582182024334,395.1941472111759,463.85084843551675,427.00582182024334,427.00582182024334,3.0505420816011863,3.0505420816011863,3.0505420816011863,3.0505420816011863,3.0505420816011863,3.0505420816011863,0.0,0.0,0.0,430.0563639018445
209,2025-11-04,427.7736921439789,394.4426384223385,465.53534494361725,427.7736921439789,427.7736921439789,2.3375104796094783,2.3375104796094783,2.3375104796094783,2.3375104796094783,2.3375104796094783,2.3375104796094783,0.0,0.0,0.0,430.1112026235884
210,2025-11-05,428.54156246771447,399.58418452652296,469.9324862862695,428.54156246771447,428.54156246771447,5.016071851698497,5.016071851698497,5.016071851698497,5.016071851698497,5.016071851698497,5.016071851698497,0.0,0.0,0.0,433.55763431941295
211,2025-11-06,429.30943279145,395.60842089617205,467.0421847873488,429.30943279145,429.30943279145,1.3505874261423754,1.3505874261423754,1.3505874261423754,1.3505874261423754,1.3505874261423754,1.3505874261423754,0.0,0.0,0.0,430.6600202175924
212,2025-11-07,430.07730311518554,400.1308694629536,467.58383547454133,430.07730311518554,430.07730311518554,2.569584358413683,2.569584358413683,2.569584358413683,2.569584358413683,2.569584358413683,2.569584358413683,0.0,0.0,0.0,432.64688747359924
213,2025-11-10,432.3809140863922,403.1105030039934,468.07012619040864,432.3809140863922,432.3809140863922,3.050542081623403,3.050542081623403,3.050542081623403,3.050542081623403,3.050542081623403,3.050542081623403,0.0,0.0,0.0,435.4314561680156
214,2025-11-11,433.1487844101277,402.85260421904746,473.3437658745553,433.1487844101277,433.1487844101277,2.3375104796145068,2.3375104796145068,2.3375104796145068,2.3375104796145068,2.3375104796145068,2.3375104796145068,0.0,0.0,0.0,435.48629488974217
215,2025-11-12,433.9166547338633,404.1368519649764,473.0474368673266,433.9166547338633,433.9166547338633,5.016071851700968,5.016071851700968,5.016071851700968,5.016071851700968,5.016071851700968,5.016071851700968,0.0,0.0,0.0,438.9327265855643
216,2025-11-13,434.6845250575989,401.15778441514027,470.7923137912303,434.6845250575989,434.6845250575989,1.35058742614081,1.35058742614081,1.35058742614081,1.35058742614081,1.35058742614081,1.35058742614081,0.0,0.0,0.0,436.0351124837397
217,2025-11-14,435.45239538133444,400.8020355622143,472.131852946055,435.45239538133444,435.45239538133444,2.569584358419369,2.569584358419369,2.569584358419369,2.569584358419369,2.569584358419369,2.569584358419369,0.0,0.0,0.0,438.0219797397538
218,2025-11-17,437.7560063525411,401.54746371215646,473.9167853727279,437.7560063525411,437.7560063525411,3.0505420816182287,3.0505420816182287,3.0505420816182287,3.0505420816182287,3.0505420816182287,3.0505420816182287,0.0,0.0,0.0,440.8065484341593
219,2025-11-18,438.5238766762766,406.2954071605561,472.9386418744326,438.5238766762766,438.5238766762766,2.3375104796118733,2.3375104796118733,2.3375104796118733,2.3375104796118733,2.3375104796118733,2.3375104796118733,0.0,0.0,0.0,440.86138715588845
220,2025-11-19,439.29174700001215,409.61159594024946,479.33571958750974,439.29174700001215,439.29174700001215,5.0160718517003655,5.0160718517003655,5.0160718517003655,5.0160718517003655,5.0160718517003655,5.0160718517003655,0.0,0.0,0.0,444.3078188517125
221,2025-11-20,440.0596173237477,404.4684638676596,476.92723789300703,440.0596173237477,440.0596173237477,1.350587426143234,1.350587426143234,1.350587426143234,1.350587426143234,1.350587426143234,1.350587426143234,0.0,0.0,0.0,441.41020474989097
222,2025-11-21,440.8274876474833,408.3282376492318,479.43075392434645,440.8274876474833,440.8274876474833,2.569584358397935,2.569584358397935,2.569584358397935,2.569584358397935,2.569584358397935,2.569584358397935,0.0,0.0,0.0,443.3970720058812
223,2025-11-24,443.1310986186899,408.4300054211563,480.3464023212396,443.1310986186899,443.1310986186899,3.0505420815969897,3.0505420815969897,3.0505420815969897,3.0505420815969897,3.0505420815969897,3.0505420815969897,0.0,0.0,0.0,446.1816407002869
224,2025-11-25,443.8989689424255,410.1075635097281,476.9310902912528,443.8989689424255,443.8989689424255,2.3375104796169,2.3375104796169,2.3375104796169,2.3375104796169,2.3375104796169,2.3375104796169,0.0,0.0,0.0,446.2364794220424
225,2025-11-26,444.66683926616105,412.2697348710297,482.7459375489278,444.66683926616105,444.66683926616105,5.016071851699872,5.016071851699872,5.016071851699872,5.016071851699872,5.016071851699872,5.016071851699872,0.0,0.0,0.0,449.6829111178609
226,2025-11-28,446.2025799136321,414.4522400200323,484.4405515954672,446.2025799136321,446.2025799136321,2.569584358403621,2.569584358403621,2.569584358403621,2.569584358403621,2.569584358403621,2.569584358403621,0.0,0.0,0.0,448.77216427203575
227,2025-12-01,448.5061908848388,416.4705902006473,489.4517264163194,448.5061908848388,448.5061908848388,3.050542081605511,3.050542081605511,3.050542081605511,3.050542081605511,3.050542081605511,3.050542081605511,0.0,0.0,0.0,451.5567329664443
228,2025-12-02,449.2740612085743,413.6562953130495,484.4907998483508,449.2740612085743,449.2740612085743,2.3375104796066064,2.3375104796066064,2.3375104796066064,2.3375104796066064,2.3375104796066064,2.3375104796066064,0.0,0.0,0.0,451.6115716881809
